conversation_history	query	rewrited_query	answer	unique_idx	candidates
"[""turn 1: I'd like to start an HTML file with the name index.html. -> HTML file “index.html” is ready for editing. You can open it here: content://documents/index.html."", ""turn 2: Set up the phone's photo mode to take a picture. -> Photo mode camera has been opened."", 'turn 3: Open my gallery and select the picture I just snapped. -> Browsing your gallery for the photo you just took... Got it: content://temp/photo123.jpg', 'turn 4: Save content://temp/photo123.jpg as a JPEG named Snapshot.jpg -> Snapshot.jpg created and saved at content://pictures/Snapshot.jpg.']"	Populate it with a basic HTML5 document structure.	Populate content://documents/index.html with a basic HTML5 document structure.	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/index.html', 'content': 'basic HTML5 document structure'}}	SWAP_T5_R1_S2_I001598-ACTION_EDIT_DOCUMENT-1	['send_email', 'ACTION_EDIT_DOCUMENT', 'ACTION_GET_RINGTONE', 'ACTION_VIEW_CALL_LOG', 'ACTION_SHOW_TIMERS']
"[""turn 1: Let's have an Excel 97-2003 workbook called financials.xls. -> Workbook “financials.xls” has been created. You can access it here: content://documents/financials.xls."", 'turn 2: Commence the still picture camera so I can snap a shot. -> Your camera is open in photo mode—ready to snap!', 'turn 3: Pick the shot I just captured -> Here’s the photo you just took: content://temp/recent_photo.jpg', ""turn 4: Create a new image file for content://temp/recent_photo.jpg named LatestShot.jpg -> Got it! Created image file 'LatestShot.jpg' for you at content://documents/LatestShot.jpg""]"	Populate it with a table for Q1 revenue and expenses.	Populate content://documents/financials.xls with a table for Q1 revenue and expenses.	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/financials.xls', 'content': 'table for Q1 revenue and expenses'}}	SWAP_T5_R1_S2_I001599-ACTION_EDIT_DOCUMENT-1	['get_contact_info_from_uri', 'ACTION_EDIT_CONTACT', 'ACTION_SET_RINGTONE', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_WEB_HISTORY']
"['turn 1: Could you generate a blank plain text file named MeetingMinutes.txt for me? -> All set! Your blank text file has been created at content://documents/MeetingMinutes.txt.', ""turn 2: Lead me to Huairou District: 40.4319°\xa0N, 116.5704°\xa0E, China. -> Guiding you to Huairou District (40.4319° N, 116.5704° E, China). Let's go!"", 'turn 3: Could you please provide a way to select my PDF file? -> Okay, launching the PDF picker. Please select your document.', ""turn 4: Make the document selected using the PDF picker a PDF named NewPDF.pdf -> Done! A new PDF called 'NewPDF.pdf' is ready at content://documents/NewPDF.pdf for you to populate.""]"	Edit it to add a title 'Meeting Minutes' at the top and insert the date	Edit content://documents/MeetingMinutes.txt to add a title 'Meeting Minutes' at the top and insert the date	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/MeetingMinutes.txt', 'content': 'Meeting Minutes\nDate: '}}	SWAP_T5_R1_S2_I001600-ACTION_EDIT_DOCUMENT-1	['ACTION_INSERT_EVENT', 'ACTION_EDIT_DOCUMENT', 'ACTION_SET_TIMER', 'get_contact_info_from_uri', 'ACTION_EDIT_VIDEO']
"[""turn 1: I'd like to create a PDF file titled ProjectProposal.pdf. -> Your PDF “ProjectProposal.pdf” is ready here: content://documents/ProjectProposal.pdf."", ""turn 2: Please pull the phone number from the contact at /contacts/david. -> Got it. David's phone number is 523‑974‑1234."", ""turn 3: I'm selecting multiple images. Help me pick several image files at once. -> Opening the image selector—go ahead and choose as many photos as you like."", ""turn 4: Make multiple images an image file named Collage.jpg -> Your new JPEG 'Collage.jpg' has been created at content://documents/Collage.jpg. You can now add your images to it.""]"	Edit it to include an executive summary at the beginning	Edit content://documents/ProjectProposal.pdf to include an executive summary at the beginning	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/ProjectProposal.pdf', 'content': 'Executive Summary:\n'}}	SWAP_T5_R1_S2_I001601-ACTION_EDIT_DOCUMENT-1	['ACTION_GET_RINGTONE', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_OPEN_CONTENT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_EDIT_DOCUMENT']
"['turn 1: Please start a new Word document called BudgetReport.docx. -> BudgetReport.docx has been created successfully. You can access it at content://documents/BudgetReport.docx.', ""turn 2: I want to shoot a photo; please launch the still mode camera on my phone. -> Your phone's still image camera is now open and ready."", 'turn 3: I want to select one document that is in text format. Open my document picker. -> Here’s the text file picker—go ahead and choose a document.', ""turn 4: Make the document that is in text format a text file named Journal.txt -> Your text file 'Journal.txt' has been created at content://documents/Journal.txt. Feel free to start editing.""]"	Edit it to insert headings for Introduction, Financial Overview, and Conclusion	Edit content://documents/BudgetReport.docx to insert headings for Introduction, Financial Overview, and Conclusion	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/BudgetReport.docx', 'content': 'Introduction\n\nFinancial Overview\n\nConclusion\n'}}	SWAP_T5_R1_S2_I001602-ACTION_EDIT_DOCUMENT-1	['ACTION_VIEW_RECENT_APPS', 'ACTION_EDIT_VIDEO', 'get_contact_info_from_uri', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_EDIT_DOCUMENT']
['turn 1: Create an image in JPEG format with the name VacationPhoto.jpg. -> Your JPEG image VacationPhoto.jpg is all set at content://images/VacationPhoto.jpg.', 'turn 2: Display the alarms I have set. -> These are your active alarms: [alarm_id: 24 – 10:10\xa0PM Sat (no buzz), alarm_id: 26 – 4:35\xa0PM Wed (pop_tune), alarm_id: 27 – 8:05\xa0AM Mon/Tue/Wed (Gentle Bell), alarm_id: 28 – 10:10\xa0AM “Meeting” (Office Bell), alarm_id: 29 – 3:15\xa0PM “Pick up kids” (Kids Tune), alarm_id: 30 – 6:50\xa0AM Sat, alarm_id: 31 – 1:13\xa0PM Mon–Fri “Lunchtime” (Lunch Jingle; silent), alarm_id: 37 – 9:09\xa0AM (classic; vibrate), alarm_id: 38 – 9:21\xa0PM Mon/Wed/Fri “Study” (study_track), alarm_id: 40 – 10:10\xa0AM daily]', 'turn 3: I require selecting an image file. Let me pick one image from my gallery. -> Opening the photo picker—please select one image to continue.', 'turn 4: Make one image from my gallery a JPEG named Portrait.jpg -> Portrait.jpg has just been created at content://documents/Portrait.jpg. Go ahead and drop your selected photo in there.']	Edit it to overlay the text 'Vacation 2023' at the bottom right corner	Edit content://images/VacationPhoto.jpg to overlay the text 'Vacation 2023' at the bottom right corner	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://images/VacationPhoto.jpg', 'content': 'Vacation 2023'}}	SWAP_T5_R1_S2_I001603-ACTION_EDIT_DOCUMENT-1	['open_settings', 'ACTION_SET_TIMER', 'get_contact_info_from_uri', 'ACTION_VIEW_RECENT_APPS', 'ACTION_EDIT_DOCUMENT']
"['turn 1: Please make a new Excel workbook called AnnualData.xlsx. -> Done! Your Excel workbook AnnualData.xlsx is available at content://documents/AnnualData.xlsx.', 'turn 2: Could you bring up my recent browsing sessions? -> Here are your recent sessions: CDC (vaccine schedule); WebMD (immunization tips); PubMed (research paper); YouTube (health seminar)', 'turn 3: Please open up the file picker for plain text documents. -> Sure—launching the text document picker. Feel free to choose a file.', ""turn 4: Create a new plain text document named Journal.txt. -> Sure—new text document 'Journal.txt' has been created at content://documents/Journal.txt. Ready when you are.""]"	Edit it to add a worksheet titled '2023 Data' with column headers Month, Revenue, and Expenses	Edit content://documents/AnnualData.xlsx to add a worksheet titled '2023 Data' with column headers Month, Revenue, and Expenses	"{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/AnnualData.xlsx', 'content': ""Worksheet '2023 Data'\nMonth, Revenue, Expenses""}}"	SWAP_T5_R1_S2_I001604-ACTION_EDIT_DOCUMENT-1	['ACTION_VIEW_CONTACT', 'ACTION_EDIT_DOCUMENT', 'dial', 'ACTION_SHOW_TIMERS', 'ACTION_VIEW_CALL_LOG']
"['turn 1: I need a new PowerPoint presentation named SalesPitch.pptx. -> SalesPitch.pptx has been saved. You can find it at content://presentations/SalesPitch.pptx.', ""turn 2: I need a quick selection of a contact's detail. -> No problem—here’s your contacts. Tap a name to pick a contact."", 'turn 3: Show me a selection dialog where I can pick multiple plain text files. -> Opening the plain text file picker—you can select multiple documents now.', ""turn 4: Create a new plain text document named GroceryList.txt. -> All set—'GroceryList.txt' has been created at content://documents/GroceryList.txt. You can now jot down your items.""]"	Edit that presentation to include an executive summary slide	Edit content://presentations/SalesPitch.pptx to include an executive summary slide	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://presentations/SalesPitch.pptx', 'content': 'Executive Summary Slide'}}	SWAP_T5_R1_S2_I001605-ACTION_EDIT_DOCUMENT-1	['ACTION_EDIT_DOCUMENT', 'dial', 'ACTION_PICK', 'ACTION_VIEW_PLAYLIST', 'ACTION_VIEW_RECENT_APPS']
"['turn 1: Start a blank Markdown file called README.md, please. -> Here’s your new Markdown file: content://documents/README.md.', ""turn 2: I need to record an event; open my device's video camera function. -> Opening video camera now—go ahead and start filming."", ""turn 3: Need a dialog to choose a PDF document; I'm only selecting one file. -> Okay, opening the PDF file picker. Pick the document you need."", ""turn 4: Create a new PDF document named AnnualReport.pdf. -> Your new PDF 'AnnualReport.pdf' is ready at content://documents/AnnualReport.pdf. Let me know when you'd like to edit it.""]"	Edit it to add a project overview at the top	Edit content://documents/README.md to add a project overview at the top	{'plan': 'ACTION_EDIT_DOCUMENT', 'arguments': {'document_uri': 'content://documents/README.md', 'content': 'Project Overview:\n'}}	SWAP_T5_R1_S2_I001606-ACTION_EDIT_DOCUMENT-1	['ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_VIDEO', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Create an MP3 audio named podcast_episode.mp3. -> Podcast 'podcast_episode.mp3' is now available here: content://documents/podcast_episode.mp3"", 'turn 2: Boot up the digital camera app for taking a static image. -> Still image camera is up. Ready to shoot.', 'turn 3: Show me the photo I just captured -> Photo you captured moments ago: content://temp/photo131.jpg', ""turn 4: Create a new image/jpeg document for content://temp/photo131.jpg named PhotoCopy131.jpg -> All set! Your copy 'PhotoCopy131.jpg' has been created at content://documents/PhotoCopy131.jpg.""]"	Play that podcast.	Play content://documents/podcast_episode.mp3 podcast.	{'plan': 'ACTION_OPEN_CONTENT', 'arguments': {'uri': 'content://documents/podcast_episode.mp3', 'mime_type': 'audio/mpeg'}}	SWAP_T5_R1_S2_I001607-ACTION_OPEN_CONTENT-1	['ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_CONTACT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_OPEN_CONTENT', 'ACTION_SET_ALARM']
"[""turn 1: Create a ZIP archive with the filename archive.zip. -> Archive 'archive.zip' created successfully. Download it here: content://archives/archive.zip"", 'turn 2: I require the still photo function active; please start it. -> Your camera is now open for taking still photos.', 'turn 3: Get the photo I just snapped. -> Your photo is here: content://temp/photo133.jpg', ""turn 4: Create a new image/jpeg document for content://temp/photo133.jpg named PhotoCopy133.jpg -> Here you go—'PhotoCopy133.jpg' has been created at content://documents/PhotoCopy133.jpg.""]"	Open the archive.	Open content://archives/archive.zip.	{'plan': 'ACTION_OPEN_CONTENT', 'arguments': {'uri': 'content://archives/archive.zip', 'mime_type': 'application/zip'}}	SWAP_T5_R1_S2_I001608-ACTION_OPEN_CONTENT-1	['ACTION_SET_RINGTONE', 'ACTION_VIEW_RECENT_APPS', 'ACTION_IMAGE_CAPTURE', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_WEB_HISTORY']
